year,month,day,time,generation biomass,generation other renewable,generation solar,generation wind onshore
2016,03,05,06,0.8082813907872213,0.8055934724927533,0.3768071911560016,1.360573327888353
2016,03,05,07,0.8447844213389022,0.9106708819483297,0.2526003762934677,1.3625857396950993
2016,03,05,08,0.8630359366147426,0.9106708819483297,0.8003663856591366,1.2851993583993115
2016,03,05,09,0.876072733240343,0.9573719528174749,2.36760518443021,1.162808131243562
2016,03,05,10,0.8865021705408233,0.9340214173829022,3.3528862101936805,1.1253040930269276
2016,03,05,11,0.8708580145901029,0.9106708819483297,3.702479548655082,1.1124978360749058
2016,03,05,12,0.8447844213389022,0.922346149665616,3.906234548317216,1.0641999527129957
2016,03,05,13,0.8526064993142624,0.922346149665616,4.008112048148283,1.0298060054704234
2016,03,05,14,0.8499991399891423,0.9456966851001886,3.9871783153062834,1.0193780533809202
2016,03,05,15,0.8499991399891423,0.9456966851001886,3.914608041454016,1.001266347120204
2016,03,05,16,0.8473917806640222,0.9456966851001886,3.7429514321496153,1.0003516144807738
2016,03,05,17,0.8447844213389022,0.9573719528174749,3.4401100970353475,1.017914481157832
2016,03,05,18,0.836962343363542,0.9807224882520474,3.040973590847879,1.0954838089815058
2016,03,05,19,0.7274532517084991,1.00407302368662,2.38853891727221,1.1871400194524033
2016,03,05,20,0.7326679703587392,1.0274235591211924,1.2832378232146053,1.232693704896023
2016,03,05,21,0.7404900483340995,1.0157482914039062,0.6335943140178693,1.3164832146678216
2016,03,05,22,0.7483121263094596,1.0157482914039062,0.5065963347764021,1.3799656598442716
2016,03,05,23,0.7274532517084991,1.00407302368662,0.5045029614922021,1.320325091753428
2016,03,06,00,0.8526064993142624,1.050774094555765,0.3481977562719348,0.3682713606345643
2016,03,06,01,0.8447844213389022,1.0274235591211924,0.28958330431433454,0.32399830088614673
2016,03,06,02,0.839569702688662,1.0624493622730513,0.23585339001986763,0.3031423967071401
2016,03,06,03,0.8239255467379416,1.0157482914039062,0.19328813324113414,0.2917997119782067
2016,03,06,04,0.8082813907872213,1.00407302368662,0.19119475995693413,0.30112998490039383
2016,03,06,05,0.800459312811861,1.0624493622730513,0.16816765383073404,0.3095455251831509
2016,03,06,06,0.8108887501123413,1.0974751654249102,0.08652609574693369,0.2901531932272325
2016,03,06,07,0.8291402653881818,1.1091504331421964,0.17305219149386739,0.25740576473563437
2016,03,06,08,0.8343549840384219,1.0741246299903375,0.6056826702285358,0.20892493484583827
2016,03,06,09,0.8265329060630617,1.050774094555765,1.4102358024560726,0.17928759732830254
